2015-04-07,31796.970092
2016-11-01,28570.1729
2016-09-28,29119.172808000003
2016-09-29,29124.6529
2015-01-09,31732.58
2015-01-08,31846.200092000003
2015-01-07,31737.640000000003
2015-01-06,31736.040092000003
2015-01-05,31756.5798
2016-09-21,29248.993083999998
2016-09-26,29122.312716
2015-01-02,32036.880184
2016-02-23,28193.384816
2016-02-22,28250.344728
2016-09-20,29180.232992
2016-02-26,28214.265
2016-02-25,28196.345183999998
2016-02-24,28314.504912
2016-02-29,28223.384908000004
2015-11-30,30099.744887999997
2015-03-19,31738.73
2016-07-19,29736.252807999997
2015-10-29,28653.184908
2015-10-28,28598.345
2015-10-27,28474.784816
2015-10-26,29059.665
2015-10-23,29233.544728
2015-10-22,29272.145
2015-10-21,29298.065184
2015-10-20,29402.024999999998
2016-07-18,30106.473264
2016-09-27,29135.512992
2015-07-27,30418.93492
2015-07-24,30467.374816
2015-07-23,30748.53508
2015-07-22,30920.335091999998
2015-07-21,30699.575
2015-07-20,30899.454908000003
2015-07-29,30539.214999999997
2015-07-28,30558.255172
2016-03-31,29347.744908
2016-03-30,28960.864820000003
2016-08-10,28507.332966
2016-08-11,28856.613242
2016-08-12,28879.313334
2016-08-15,28839.332992
2016-08-16,28709.6729
2016-08-17,28802.332742
2016-08-18,28892.932992
2016-08-19,29371.672808
2016-04-29,30453.932377999998
2016-04-28,30510.93315
2016-04-21,30099.472716
2016-04-20,30073.452899999997
2016-04-22,30302.232992
2016-04-25,30092.132970000002
2016-04-27,30763.932896
2016-04-26,30430.932812
2015-06-30,30863.914908
2016-10-19,28684.452808000002
2016-10-18,28724.8929
2016-10-14,28772.652808
2016-10-17,28693.812716
2016-10-11,28917.172992
2016-10-10,28989.252808
2016-10-13,28773.8529
2016-10-12,28916.532716
2016-03-07,28807.625184
2015-10-16,29381.985
2015-05-28,31296.154908
2015-10-14,29160.585180000002
2015-10-15,29344.985
2015-10-12,29403.98518
2015-10-13,29146.184908
2016-05-19,29502.23315
2016-05-18,29560.933084
2015-05-21,30795.174736
2015-05-20,30944.03508
2015-05-22,30999.174828
2016-05-13,29648.472808
2016-05-12,29686.873057999997
2015-05-27,31214.115
2016-05-10,30202.933334
2016-06-09,29909.252628
2016-06-08,29912.952812
2015-01-30,31637.179908000002
2016-06-07,29927.893172
2016-06-06,29994.392557999996
2016-06-01,29372.773084
2016-06-03,29656.913084
2016-06-02,29519.213084
2016-02-18,28251.705
2016-02-19,28264.065092
2016-02-12,28035.18518
2016-02-10,27882.905000000002
2016-02-11,27784.305092000002
2016-02-16,28041.82518
2016-02-17,28409.225092
2015-08-13,30540.334772
2015-08-12,30625.654520000004
2015-08-11,30370.33492
2015-08-10,30269.855000000003
2015-08-17,30164.975000000002
2015-08-14,30528.6946
2015-08-19,29841.894828
2015-08-18,30038.654908
2015-03-18,31711.869816
2015-11-09,29177.42518
2015-11-02,29098.584816000002
2015-11-03,28938.024908
2015-11-06,29184.584816000002
2015-11-04,28965.985
2015-11-05,29145.584908
2014-12-31,32380.679908000002
2015-09-29,29111.004736000003
2015-09-28,29276.684816
2015-09-25,29596.08508
2015-09-24,29572.205172
2015-09-21,29917.085264
2015-03-10,31613.610107999997
2015-09-23,29844.565092
2015-09-22,29754.684999999998
2015-03-11,31635.230199999998
2015-07-16,31081.295092
2015-07-17,30885.134736
2015-07-14,31137.614908000003
2015-07-15,30998.295104
2015-07-13,31203.935011999998
2015-07-10,31160.415104
2015-12-21,28947.064996
2015-12-23,29234.824912000004
2015-12-22,29111.465
2015-12-24,29373.465184
2016-03-08,28535.944908
2016-03-09,28453.064816000002
2015-12-29,29255.385092
2015-12-28,29193.065000000002
2016-03-04,28644.464728000003
2016-03-02,28441.905092
2016-03-03,28611.224912
2016-03-01,28590.704999999998
2016-01-19,27127.264816000003
2016-01-13,27752.265092
2016-01-12,28354.505
2016-01-11,28546.545184
2016-01-15,27110.025184000002
2016-01-14,27486.545184
2015-03-23,31765.810383999997
2015-03-20,31723.090184
2015-03-27,32323.209908
2015-03-26,32319.750092
2015-03-25,31958.329908
2015-03-24,31792.310383999997
2015-06-02,31387.874907999998
2015-06-03,31327.075092
2015-06-01,31269.434988
2015-06-04,31325.754896000002
2015-06-05,31457.834816000002
2015-04-17,32291.449999999997
2015-04-16,32227.510000000002
2015-04-15,32000.030184
2015-04-14,31980.030184
2015-04-13,31945.310183999998
2015-04-10,31980.709908
2016-07-26,29814.632992000003
2016-07-27,30038.052966
2015-05-18,31262.915
2016-07-21,29753.81283
2015-02-09,31897.08
2015-02-06,31931.119908
2015-02-04,31985.679908000002
2015-02-05,31871.559908000003
2015-02-02,31541.279816000002
2015-02-03,31750.58
2016-07-28,30082.9729
2016-10-03,29083.812992
2015-05-11,31873.395171999997
2016-05-26,29200.83297
2016-05-27,29245.832561999996
2016-05-24,29337.652716
2016-05-25,29502.733058
2016-05-23,29185.233084
2016-05-20,29301.112557999997
2015-06-08,31548.514908
2015-06-09,31420.234908000002
2015-08-28,28941.735104
2015-08-20,29386.735
2015-08-21,29500.375092000002
2015-08-26,26476.97508
2015-08-27,28925.21492
2015-08-24,29242.495184000003
2015-08-25,26286.53508
2015-04-27,31985.955
2015-04-24,32075.554908000002
2016-08-04,28493.332716
2015-04-22,31486.994908
2015-04-23,31850.274908000003
2015-04-20,32284.57
2015-04-21,32199.455
2015-04-28,31983.355092
2015-04-29,31724.915092000003
2016-04-18,29747.813241999997
2016-04-19,29882.652812
2016-04-14,29700.592628000002
2016-04-15,29505.893264000002
2016-04-11,29014.420342
2016-04-12,29214.019908
2016-04-13,29677.559842
2016-10-20,28667.772992
2016-10-21,28733.092900000003
2016-10-24,28766.293084
2016-10-25,28764.292808000002
2016-10-26,28728.012808
2016-10-27,28655.892992
2016-10-28,28757.092716
2016-09-30,29133.172808000003
2016-01-22,27502.385092
2016-01-20,27291.785092
2016-01-21,27457.144908000002
2016-01-26,27550.865
2016-01-27,27636.664816
2016-01-25,27187.065092
2015-03-12,31736.390199999998
